follower_following_ratio,user_biography_length,user_follower_count,user_following_count,user_has_profil_pic,user_is_private,user_media_count,username_digit_count,username_length,is_fake
1.202572347266881,0.0,374.0,311.0,1.0,1.0,23.0,0.0,10.0,0.0
0.9970845481049564,50.0,342.0,343.0,1.0,1.0,56.0,2.0,6.0,0.0
1.1465076660988074,41.0,673.0,587.0,1.0,1.0,11.0,0.0,11.0,0.0
0.8765432098765432,60.0,426.0,486.0,1.0,0.0,110.0,0.0,12.0,0.0
0.6424702058504875,13.0,593.0,923.0,1.0,1.0,34.0,0.0,9.0,0.0
1.1178571428571429,0.0,313.0,280.0,1.0,0.0,13.0,0.0,15.0,0.0
0.6532438478747203,0.0,292.0,447.0,1.0,1.0,47.0,0.0,10.0,0.0
0.8962264150943396,0.0,95.0,106.0,1.0,1.0,0.0,0.0,7.0,0.0
0.8571428571428571,14.0,186.0,217.0,1.0,0.0,5.0,0.0,12.0,0.0
0.4568106312292359,43.0,275.0,602.0,1.0,1.0,25.0,0.0,8.0,0.0
0.5517241379310345,0.0,96.0,174.0,0.0,1.0,1.0,0.0,15.0,0.0
0.2152406417112299,0.0,322.0,1496.0,0.0,1.0,53.0,4.0,10.0,0.0
0.9867021276595744,0.0,371.0,376.0,1.0,1.0,3.0,0.0,6.0,0.0
0.85,17.0,153.0,180.0,1.0,1.0,6.0,0.0,11.0,0.0
1.015625,0.0,585.0,576.0,1.0,1.0,43.0,0.0,12.0,0.0
0.8408304498269896,0.0,486.0,578.0,1.0,0.0,3.0,4.0,17.0,0.0
0.767175572519084,3.0,402.0,524.0,1.0,1.0,79.0,0.0,8.0,0.0
1.0,25.0,527.0,527.0,1.0,1.0,10.0,4.0,10.0,0.0
0.8374558303886925,0.0,237.0,283.0,1.0,1.0,0.0,0.0,10.0,0.0
0.9727272727272728,32.0,321.0,330.0,1.0,1.0,8.0,0.0,6.0,0.0
1.0262172284644195,19.0,274.0,267.0,1.0,1.0,3.0,0.0,10.0,0.0
0.5019157088122606,0.0,262.0,522.0,1.0,0.0,11.0,2.0,11.0,0.0
0.9478260869565216,0.0,109.0,115.0,1.0,1.0,0.0,0.0,18.0,0.0
0.8909853249475891,4.0,425.0,477.0,1.0,1.0,137.0,0.0,11.0,0.0
0.1142857142857142,10.0,36.0,315.0,1.0,0.0,0.0,0.0,11.0,0.0
1.2536382536382535,0.0,1206.0,962.0,1.0,1.0,141.0,0.0,11.0,0.0
0.7839195979899497,42.0,156.0,199.0,1.0,0.0,2.0,0.0,11.0,0.0
0.7867036011080333,45.0,284.0,361.0,1.0,1.0,41.0,0.0,19.0,0.0
0.5044843049327354,0.0,225.0,446.0,1.0,0.0,53.0,0.0,11.0,0.0
0.8871794871794871,14.0,346.0,390.0,1.0,1.0,8.0,0.0,9.0,0.0
0.8968253968253969,61.0,339.0,378.0,1.0,1.0,1.0,0.0,15.0,0.0
1.317157712305026,20.0,760.0,577.0,1.0,0.0,15.0,0.0,9.0,0.0
0.986425339366516,10.0,218.0,221.0,1.0,1.0,8.0,0.0,15.0,0.0
0.972560975609756,23.0,319.0,328.0,1.0,1.0,6.0,0.0,11.0,0.0
1.028397565922921,59.0,507.0,493.0,1.0,1.0,25.0,0.0,12.0,0.0
0.8133140376266281,18.0,562.0,691.0,1.0,1.0,21.0,0.0,12.0,0.0
1.0274509803921568,0.0,524.0,510.0,1.0,1.0,18.0,0.0,9.0,0.0
0.4352331606217616,0.0,252.0,579.0,1.0,1.0,0.0,0.0,14.0,0.0
0.9095477386934674,0.0,181.0,199.0,0.0,1.0,3.0,1.0,21.0,0.0
0.9680851063829788,19.0,182.0,188.0,1.0,1.0,24.0,0.0,7.0,0.0
1.3350515463917525,22.0,777.0,582.0,1.0,0.0,29.0,0.0,13.0,0.0
0.9145907473309608,17.0,257.0,281.0,1.0,1.0,11.0,0.0,8.0,0.0
1.0480769230769231,22.0,109.0,104.0,1.0,0.0,20.0,0.0,13.0,0.0
0.8943661971830986,0.0,127.0,142.0,1.0,1.0,6.0,0.0,13.0,0.0
1.483009708737864,139.0,611.0,412.0,1.0,1.0,12.0,0.0,13.0,0.0
0.3726027397260274,0.0,136.0,365.0,1.0,1.0,19.0,0.0,14.0,0.0
0.9962264150943396,34.0,264.0,265.0,1.0,1.0,4.0,0.0,10.0,0.0
1.1550387596899223,12.0,447.0,387.0,1.0,1.0,31.0,0.0,12.0,0.0
0.87890625,0.0,225.0,256.0,1.0,1.0,1.0,0.0,10.0,0.0
0.4136904761904761,25.0,278.0,672.0,1.0,1.0,21.0,0.0,15.0,0.0
0.6877828054298643,0.0,152.0,221.0,1.0,0.0,117.0,0.0,11.0,0.0
0.8579387186629527,0.0,616.0,718.0,1.0,1.0,35.0,0.0,12.0,0.0
0.967479674796748,65.0,357.0,369.0,1.0,1.0,6.0,0.0,11.0,0.0
0.240506329113924,0.0,38.0,158.0,0.0,1.0,1.0,0.0,14.0,0.0
1.0101522842639594,74.0,199.0,197.0,1.0,0.0,6.0,0.0,10.0,0.0
1.174025974025974,49.0,452.0,385.0,1.0,0.0,172.0,0.0,6.0,0.0
0.8493589743589743,93.0,265.0,312.0,1.0,1.0,53.0,0.0,9.0,0.0
0.9509803921568628,115.0,485.0,510.0,1.0,1.0,24.0,0.0,13.0,0.0
1.0466101694915255,1.0,247.0,236.0,1.0,1.0,12.0,0.0,12.0,0.0
0.9050715214564368,30.0,696.0,769.0,1.0,0.0,11.0,3.0,16.0,0.0
1.1958041958041958,35.0,342.0,286.0,1.0,1.0,18.0,0.0,13.0,0.0
0.6948529411764706,0.0,189.0,272.0,1.0,1.0,8.0,0.0,12.0,0.0
0.618020304568528,44.0,487.0,788.0,1.0,1.0,43.0,0.0,8.0,0.0
0.9066666666666666,0.0,68.0,75.0,1.0,0.0,17.0,0.0,15.0,0.0
0.975206611570248,10.0,354.0,363.0,1.0,0.0,40.0,0.0,11.0,0.0
0.6693386773547094,34.0,334.0,499.0,1.0,1.0,30.0,0.0,12.0,0.0
0.9470404984423676,32.0,304.0,321.0,1.0,1.0,23.0,0.0,11.0,0.0
0.9112903225806452,42.0,226.0,248.0,1.0,0.0,19.0,0.0,6.0,0.0
0.8307210031347962,21.0,265.0,319.0,1.0,1.0,58.0,0.0,11.0,0.0
1.0582329317269077,40.0,527.0,498.0,1.0,1.0,42.0,1.0,11.0,0.0
0.6240458015267175,0.0,327.0,524.0,1.0,1.0,24.0,0.0,13.0,0.0
0.8871794871794871,4.0,173.0,195.0,1.0,1.0,0.0,0.0,14.0,0.0
0.2800441014332965,0.0,254.0,907.0,1.0,1.0,34.0,0.0,13.0,0.0
0.8321428571428572,0.0,233.0,280.0,1.0,0.0,23.0,0.0,7.0,0.0
0.9545454545454546,0.0,210.0,220.0,1.0,1.0,1.0,0.0,10.0,0.0
0.901662049861496,51.0,651.0,722.0,1.0,1.0,136.0,0.0,12.0,0.0
0.9518072289156626,0.0,237.0,249.0,1.0,1.0,36.0,0.0,11.0,0.0
0.4584269662921348,118.0,204.0,445.0,1.0,1.0,92.0,0.0,8.0,0.0
0.6907216494845361,0.0,268.0,388.0,1.0,1.0,3.0,0.0,8.0,0.0
0.6689497716894978,46.0,293.0,438.0,1.0,1.0,45.0,0.0,6.0,0.0
1.039156626506024,19.0,345.0,332.0,1.0,1.0,167.0,0.0,14.0,0.0
1.1766712141882674,135.0,1725.0,1466.0,1.0,1.0,245.0,0.0,17.0,0.0
0.886039886039886,0.0,311.0,351.0,1.0,0.0,63.0,0.0,11.0,0.0
0.7272727272727273,23.0,224.0,308.0,1.0,1.0,59.0,0.0,16.0,0.0
0.620253164556962,0.0,245.0,395.0,1.0,1.0,10.0,0.0,8.0,0.0
0.7028985507246377,0.0,582.0,828.0,1.0,1.0,43.0,0.0,16.0,0.0
0.7814685314685315,83.0,447.0,572.0,1.0,1.0,120.0,0.0,15.0,0.0
0.8048780487804879,6.0,165.0,205.0,1.0,0.0,0.0,0.0,8.0,0.0
0.9033816425120772,9.0,187.0,207.0,1.0,1.0,16.0,0.0,9.0,0.0
1.4273504273504274,0.0,334.0,234.0,1.0,1.0,16.0,0.0,12.0,0.0
1.1045045045045043,27.0,613.0,555.0,1.0,1.0,121.0,0.0,11.0,0.0
1.049056603773585,0.0,278.0,265.0,1.0,0.0,155.0,0.0,9.0,0.0
1.582857142857143,0.0,277.0,175.0,1.0,0.0,65.0,0.0,9.0,0.0
0.4115384615384615,0.0,107.0,260.0,1.0,1.0,0.0,0.0,13.0,0.0
1.105263157894737,44.0,735.0,665.0,1.0,1.0,19.0,0.0,11.0,0.0
0.8093645484949833,39.0,242.0,299.0,1.0,1.0,23.0,0.0,11.0,0.0
0.9675925925925926,19.0,209.0,216.0,1.0,1.0,14.0,0.0,13.0,0.0
0.834983498349835,0.0,253.0,303.0,1.0,1.0,7.0,0.0,9.0,0.0
0.9472049689440992,4.0,305.0,322.0,1.0,0.0,49.0,0.0,13.0,0.0
0.6287425149700598,0.0,105.0,167.0,1.0,1.0,0.0,0.0,7.0,0.0
1.03921568627451,78.0,371.0,357.0,1.0,1.0,19.0,0.0,12.0,0.0
0.8957345971563981,21.0,378.0,422.0,1.0,1.0,31.0,0.0,12.0,0.0
1.7534246575342465,51.0,384.0,219.0,1.0,1.0,11.0,0.0,12.0,0.0
0.8842544316996872,0.0,848.0,959.0,1.0,0.0,225.0,0.0,8.0,0.0
0.6137339055793991,0.0,143.0,233.0,1.0,1.0,1.0,0.0,13.0,0.0
0.3839080459770115,0.0,334.0,870.0,1.0,1.0,28.0,0.0,13.0,0.0
0.7365792759051186,43.0,590.0,801.0,1.0,0.0,76.0,2.0,13.0,0.0
0.6799007444168734,30.0,274.0,403.0,1.0,1.0,122.0,0.0,10.0,0.0
0.515850144092219,0.0,179.0,347.0,1.0,0.0,25.0,2.0,5.0,0.0
0.6203208556149733,0.0,116.0,187.0,1.0,1.0,0.0,0.0,12.0,0.0
1.2634408602150538,30.0,235.0,186.0,1.0,1.0,9.0,0.0,16.0,0.0
0.8951612903225806,0.0,222.0,248.0,1.0,1.0,40.0,0.0,13.0,0.0
1.0034602076124568,0.0,290.0,289.0,1.0,1.0,76.0,0.0,9.0,0.0
0.8173302107728337,13.0,349.0,427.0,1.0,1.0,14.0,4.0,12.0,0.0
0.9572649572649572,13.0,224.0,234.0,1.0,1.0,7.0,0.0,10.0,0.0
1.095617529880478,19.0,550.0,502.0,1.0,1.0,108.0,0.0,13.0,0.0
1.2826086956521738,0.0,118.0,92.0,1.0,1.0,3.0,0.0,8.0,0.0
0.700218818380744,14.0,320.0,457.0,1.0,0.0,1.0,0.0,8.0,0.0
1.1554054054054057,11.0,684.0,592.0,1.0,1.0,49.0,0.0,11.0,0.0
1.0063291139240509,0.0,477.0,474.0,0.0,1.0,0.0,0.0,9.0,0.0
0.7701149425287356,43.0,268.0,348.0,1.0,0.0,21.0,0.0,11.0,0.0
0.7248803827751196,115.0,303.0,418.0,1.0,1.0,92.0,0.0,13.0,0.0
0.3806584362139917,7.0,185.0,486.0,1.0,1.0,0.0,0.0,9.0,0.0
0.8525798525798526,66.0,347.0,407.0,1.0,1.0,11.0,0.0,17.0,0.0
0.4218362282878412,0.0,340.0,806.0,1.0,0.0,18.0,0.0,13.0,0.0
0.9090909090909092,0.0,350.0,385.0,1.0,1.0,63.0,0.0,8.0,0.0
1.2452229299363058,3.0,391.0,314.0,1.0,0.0,17.0,0.0,12.0,0.0
0.8898678414096917,9.0,404.0,454.0,1.0,1.0,26.0,0.0,11.0,0.0
1.0195195195195197,115.0,679.0,666.0,1.0,1.0,54.0,0.0,7.0,0.0
0.6982248520710059,21.0,236.0,338.0,1.0,1.0,23.0,0.0,11.0,0.0
1.439102564102564,150.0,898.0,624.0,1.0,1.0,141.0,0.0,15.0,0.0
1.0338266384778012,8.0,489.0,473.0,1.0,0.0,86.0,4.0,9.0,0.0
0.9818652849740932,0.0,379.0,386.0,1.0,0.0,31.0,0.0,11.0,0.0
0.996845425867508,110.0,316.0,317.0,1.0,1.0,101.0,0.0,7.0,0.0
0.7703583061889251,5.0,473.0,614.0,1.0,0.0,99.0,0.0,13.0,0.0
0.8957055214723927,69.0,146.0,163.0,1.0,1.0,63.0,0.0,9.0,0.0
0.757396449704142,36.0,256.0,338.0,1.0,1.0,39.0,0.0,10.0,0.0
1.25,0.0,1035.0,828.0,1.0,0.0,24.0,0.0,10.0,0.0
0.4984709480122324,146.0,326.0,654.0,1.0,1.0,155.0,0.0,8.0,0.0
0.921832884097035,43.0,342.0,371.0,1.0,1.0,15.0,0.0,11.0,0.0
0.7740524781341108,0.0,531.0,686.0,1.0,1.0,41.0,0.0,9.0,0.0
0.8576449912126538,0.0,488.0,569.0,1.0,1.0,34.0,0.0,9.0,0.0
3.47008547008547,35.0,1218.0,351.0,1.0,0.0,15.0,0.0,10.0,0.0
1.038659793814433,0.0,403.0,388.0,1.0,1.0,23.0,0.0,11.0,0.0
1.0564516129032258,25.0,393.0,372.0,1.0,0.0,7.0,0.0,9.0,0.0
1.3219895287958114,9.0,505.0,382.0,1.0,1.0,4.0,0.0,11.0,0.0
0.9731182795698924,0.0,181.0,186.0,1.0,1.0,8.0,0.0,11.0,0.0
1.0,46.0,319.0,319.0,1.0,1.0,138.0,0.0,11.0,0.0
0.7611940298507462,0.0,561.0,737.0,1.0,1.0,66.0,0.0,9.0,0.0
0.7971830985915493,0.0,283.0,355.0,1.0,1.0,140.0,0.0,8.0,0.0
0.8187633262260128,42.0,384.0,469.0,1.0,1.0,71.0,0.0,11.0,0.0
0.8991935483870968,0.0,446.0,496.0,1.0,1.0,62.0,0.0,7.0,0.0
0.6709677419354839,9.0,208.0,310.0,1.0,1.0,440.0,0.0,10.0,0.0
0.9664371772805508,130.0,1123.0,1162.0,1.0,1.0,428.0,0.0,12.0,0.0
0.6402714932126696,6.0,283.0,442.0,1.0,1.0,36.0,0.0,8.0,0.0
0.89501312335958,11.0,682.0,762.0,1.0,1.0,114.0,0.0,7.0,0.0
1.002178649237473,41.0,460.0,459.0,1.0,1.0,23.0,0.0,12.0,0.0
1.0477272727272726,25.0,461.0,440.0,1.0,1.0,115.0,0.0,10.0,0.0
0.9890859481582538,35.0,725.0,733.0,1.0,1.0,91.0,0.0,13.0,0.0
0.3826086956521739,0.0,132.0,345.0,1.0,1.0,33.0,0.0,6.0,0.0
0.8496993987975952,50.0,424.0,499.0,1.0,1.0,38.0,0.0,7.0,0.0
1.0490196078431373,18.0,321.0,306.0,1.0,1.0,102.0,0.0,9.0,0.0
0.8943338437978561,34.0,584.0,653.0,1.0,1.0,88.0,0.0,9.0,0.0
0.9800332778702164,58.0,589.0,601.0,1.0,1.0,58.0,0.0,13.0,0.0
0.9951845906902088,0.0,620.0,623.0,1.0,1.0,161.0,0.0,9.0,0.0
1.037344398340249,103.0,1500.0,1446.0,1.0,1.0,132.0,0.0,14.0,0.0
0.9063829787234042,42.0,213.0,235.0,1.0,1.0,32.0,1.0,13.0,0.0
0.8604118993135011,116.0,376.0,437.0,1.0,1.0,33.0,0.0,9.0,0.0
0.5859375,98.0,150.0,256.0,1.0,1.0,28.0,0.0,15.0,0.0
0.9212598425196852,35.0,351.0,381.0,1.0,0.0,25.0,0.0,10.0,0.0
0.9409090909090908,14.0,414.0,440.0,1.0,0.0,71.0,0.0,9.0,0.0
1.1914357682619647,35.0,473.0,397.0,1.0,1.0,28.0,0.0,16.0,0.0
0.6058139534883721,0.0,521.0,860.0,1.0,1.0,262.0,0.0,7.0,0.0
0.6424581005586593,0.0,230.0,358.0,1.0,0.0,26.0,0.0,10.0,0.0
0.8215962441314554,30.0,350.0,426.0,1.0,1.0,24.0,0.0,12.0,0.0
0.5911949685534591,19.0,376.0,636.0,1.0,1.0,60.0,0.0,7.0,0.0
0.8996212121212122,0.0,475.0,528.0,1.0,1.0,29.0,0.0,7.0,0.0
1.0434782608695652,22.0,288.0,276.0,1.0,1.0,13.0,0.0,12.0,0.0
0.9019264448336252,0.0,515.0,571.0,1.0,0.0,4.0,0.0,11.0,0.0
0.7496012759170654,61.0,470.0,627.0,1.0,1.0,7.0,0.0,8.0,0.0
0.8822115384615384,41.0,367.0,416.0,1.0,1.0,111.0,0.0,7.0,0.0
0.9509433962264152,41.0,252.0,265.0,1.0,1.0,4.0,0.0,9.0,0.0
1.0037313432835822,0.0,269.0,268.0,1.0,1.0,23.0,0.0,8.0,0.0
0.6887417218543046,33.0,312.0,453.0,1.0,1.0,47.0,0.0,9.0,0.0
0.9560723514211886,21.0,370.0,387.0,1.0,1.0,22.0,0.0,7.0,0.0
1.1215469613259668,23.0,609.0,543.0,1.0,1.0,58.0,0.0,9.0,0.0
0.7621247113163973,63.0,330.0,433.0,1.0,0.0,35.0,0.0,15.0,0.0
1.03015873015873,35.0,649.0,630.0,1.0,0.0,67.0,0.0,9.0,0.0
0.8981324278438031,33.0,529.0,589.0,1.0,1.0,67.0,0.0,13.0,0.0
0.9693593314763232,0.0,348.0,359.0,1.0,1.0,21.0,0.0,10.0,0.0
0.8470588235294118,135.0,576.0,680.0,1.0,1.0,187.0,0.0,11.0,0.0
1.013089005235602,43.0,387.0,382.0,1.0,1.0,69.0,0.0,8.0,0.0
1.4285714285714286,25.0,120.0,84.0,1.0,1.0,48.0,0.0,13.0,0.0
0.5609284332688588,2.0,290.0,517.0,1.0,1.0,16.0,0.0,10.0,0.0
0.8143525741029641,88.0,522.0,641.0,1.0,0.0,171.0,0.0,7.0,0.0
0.9438700147710488,17.0,639.0,677.0,1.0,1.0,125.0,0.0,9.0,0.0
0.9875222816399288,0.0,554.0,561.0,1.0,1.0,325.0,0.0,12.0,0.0
0.5275229357798165,0.0,230.0,436.0,1.0,1.0,36.0,0.0,14.0,0.0
1.1032388663967612,22.0,545.0,494.0,1.0,1.0,22.0,0.0,15.0,0.0
0.4950884086444008,0.0,252.0,509.0,1.0,1.0,28.0,0.0,11.0,0.0
0.3828623518687329,22.0,420.0,1097.0,1.0,1.0,29.0,0.0,10.0,0.0
4.939495798319328,140.0,2939.0,595.0,1.0,0.0,43.0,0.0,13.0,0.0
0.8366972477064221,82.0,456.0,545.0,1.0,1.0,48.0,0.0,10.0,0.0
0.4158163265306122,6.0,326.0,784.0,1.0,1.0,27.0,0.0,12.0,0.0
0.8225255972696246,22.0,241.0,293.0,1.0,1.0,16.0,0.0,10.0,0.0
0.830952380952381,0.0,349.0,420.0,1.0,1.0,61.0,0.0,12.0,0.0
0.700381679389313,0.0,367.0,524.0,1.0,1.0,47.0,0.0,11.0,0.0
0.6774193548387096,0.0,462.0,682.0,1.0,1.0,94.0,0.0,10.0,0.0
1.0049751243781095,0.0,202.0,201.0,1.0,1.0,21.0,0.0,9.0,0.0
1.0555555555555556,0.0,95.0,90.0,1.0,1.0,4.0,2.0,14.0,0.0
1.0880503144654088,18.0,346.0,318.0,1.0,0.0,0.0,0.0,12.0,0.0
0.4890510948905109,7.0,603.0,1233.0,1.0,1.0,588.0,0.0,7.0,0.0
0.8008298755186722,32.0,386.0,482.0,1.0,1.0,48.0,0.0,7.0,0.0
2.212121212121212,87.0,219.0,99.0,1.0,0.0,79.0,0.0,18.0,0.0
0.4361233480176211,0.0,99.0,227.0,1.0,1.0,117.0,0.0,17.0,0.0
1.112,6.0,417.0,375.0,1.0,1.0,25.0,0.0,10.0,0.0
1.0725806451612905,33.0,266.0,248.0,1.0,0.0,12.0,0.0,11.0,0.0
5.481481481481482,35.0,592.0,108.0,1.0,0.0,117.0,0.0,9.0,0.0
0.7281323877068558,0.0,308.0,423.0,1.0,1.0,101.0,2.0,14.0,0.0
2.5588235294117645,0.0,261.0,102.0,1.0,0.0,142.0,0.0,8.0,0.0
0.7562913907284768,4.0,571.0,755.0,1.0,1.0,16.0,0.0,10.0,0.0
0.7660098522167488,0.0,311.0,406.0,1.0,1.0,11.0,0.0,9.0,0.0
0.8041958041958042,0.0,115.0,143.0,1.0,1.0,15.0,0.0,7.0,0.0
1.075993091537133,146.0,623.0,579.0,1.0,0.0,83.0,0.0,14.0,0.0
0.5957178841309824,0.0,473.0,794.0,1.0,1.0,4.0,0.0,8.0,0.0
1.0707635009310987,27.0,575.0,537.0,1.0,1.0,44.0,0.0,14.0,0.0
0.4830508474576271,54.0,399.0,826.0,1.0,1.0,70.0,0.0,13.0,0.0
1.0258620689655171,0.0,119.0,116.0,1.0,1.0,2.0,0.0,15.0,0.0
0.7558139534883721,0.0,260.0,344.0,1.0,1.0,99.0,0.0,14.0,0.0
1.2528735632183907,57.0,436.0,348.0,1.0,0.0,33.0,0.0,11.0,0.0
1.5516074450084605,37.0,917.0,591.0,1.0,1.0,48.0,0.0,8.0,0.0
0.4168937329700272,9.0,153.0,367.0,1.0,0.0,72.0,0.0,13.0,0.0
0.9643366619115548,0.0,676.0,701.0,1.0,1.0,249.0,0.0,11.0,0.0
0.858139534883721,60.0,369.0,430.0,1.0,1.0,14.0,0.0,14.0,0.0
0.2525389302640487,90.0,373.0,1477.0,1.0,0.0,25.0,0.0,14.0,0.0
0.955456570155902,0.0,429.0,449.0,1.0,0.0,1.0,4.0,9.0,0.0
1.1938775510204085,146.0,234.0,196.0,1.0,1.0,66.0,2.0,8.0,0.0
1.0641592920353982,93.0,481.0,452.0,1.0,0.0,163.0,0.0,10.0,0.0
1.1385135135135136,7.0,337.0,296.0,1.0,0.0,65.0,0.0,13.0,0.0
0.3642732049036777,0.0,208.0,571.0,1.0,0.0,11.0,0.0,8.0,0.0
0.1768996960486322,22.0,873.0,4935.0,1.0,0.0,30.0,0.0,9.0,0.0
0.8858447488584474,14.0,194.0,219.0,1.0,1.0,33.0,0.0,15.0,0.0
0.8393665158371041,0.0,371.0,442.0,1.0,1.0,9.0,0.0,16.0,0.0
0.3293650793650793,0.0,83.0,252.0,1.0,1.0,40.0,0.0,12.0,0.0
0.7857142857142857,0.0,22.0,28.0,0.0,1.0,0.0,0.0,15.0,0.0
0.9277566539923956,0.0,244.0,263.0,1.0,1.0,82.0,0.0,11.0,0.0
0.3671232876712328,7.0,134.0,365.0,1.0,1.0,59.0,0.0,11.0,0.0
0.9914772727272728,15.0,349.0,352.0,1.0,1.0,44.0,4.0,21.0,0.0
0.8388998035363457,26.0,427.0,509.0,1.0,1.0,0.0,0.0,12.0,0.0
0.5555555555555556,0.0,60.0,108.0,1.0,1.0,49.0,1.0,14.0,0.0
1.456140350877193,0.0,249.0,171.0,1.0,1.0,56.0,0.0,8.0,0.0
0.6539792387543253,9.0,378.0,578.0,1.0,1.0,61.0,0.0,7.0,0.0
0.4693877551020408,3.0,92.0,196.0,1.0,1.0,5.0,0.0,12.0,0.0
0.9866071428571428,0.0,221.0,224.0,1.0,0.0,39.0,0.0,14.0,0.0
1.0819672131147542,20.0,66.0,61.0,1.0,0.0,0.0,0.0,12.0,0.0
0.9565217391304348,32.0,462.0,483.0,1.0,1.0,31.0,0.0,12.0,0.0
0.8344370860927153,0.0,630.0,755.0,1.0,1.0,125.0,0.0,10.0,0.0
1.431818181818182,0.0,126.0,88.0,1.0,0.0,2.0,0.0,9.0,0.0
1.0146137787056368,20.0,486.0,479.0,1.0,1.0,38.0,0.0,15.0,0.0
1.0625,0.0,51.0,48.0,1.0,1.0,43.0,0.0,8.0,0.0
0.9219440353460971,48.0,626.0,679.0,1.0,1.0,58.0,0.0,12.0,0.0
0.751004016064257,11.0,748.0,996.0,1.0,1.0,44.0,0.0,13.0,0.0
1.723127035830619,23.0,1058.0,614.0,1.0,0.0,52.0,0.0,12.0,0.0
0.957639939485628,19.0,633.0,661.0,1.0,1.0,31.0,0.0,10.0,0.0
1.0298507462686568,131.0,207.0,201.0,1.0,1.0,75.0,2.0,12.0,0.0
0.7782101167315175,20.0,200.0,257.0,1.0,1.0,3.0,0.0,11.0,0.0
0.8059701492537313,40.0,216.0,268.0,1.0,1.0,10.0,1.0,10.0,0.0
2.65597667638484,76.0,911.0,343.0,1.0,0.0,411.0,0.0,7.0,0.0
0.9521531100478468,107.0,199.0,209.0,1.0,1.0,49.0,0.0,10.0,0.0
1.0894039735099337,8.0,658.0,604.0,1.0,1.0,27.0,0.0,7.0,0.0
0.8115079365079365,32.0,409.0,504.0,1.0,1.0,3.0,0.0,20.0,0.0
0.7559808612440191,0.0,158.0,209.0,1.0,1.0,5.0,0.0,7.0,0.0
1.1295336787564767,0.0,872.0,772.0,1.0,0.0,174.0,0.0,11.0,0.0
0.812,53.0,203.0,250.0,1.0,1.0,131.0,0.0,8.0,0.0
1.8235294117647056,0.0,93.0,51.0,1.0,1.0,1.0,0.0,10.0,0.0
0.7857142857142857,0.0,66.0,84.0,1.0,1.0,1.0,0.0,10.0,0.0
1.1193633952254642,18.0,422.0,377.0,1.0,0.0,17.0,0.0,13.0,0.0
0.9217391304347826,0.0,106.0,115.0,1.0,1.0,8.0,0.0,8.0,0.0
2.38,10.0,238.0,100.0,1.0,1.0,100.0,0.0,11.0,0.0
0.621414913957935,0.0,325.0,523.0,1.0,1.0,84.0,0.0,17.0,0.0
0.6069868995633187,42.0,278.0,458.0,1.0,1.0,85.0,0.0,14.0,0.0
2.3970976253298155,2.0,1817.0,758.0,1.0,1.0,115.0,0.0,14.0,0.0
0.8974358974358975,0.0,70.0,78.0,1.0,0.0,9.0,0.0,20.0,0.0
1.186746987951807,24.0,788.0,664.0,1.0,0.0,383.0,0.0,11.0,0.0
0.6098130841121495,139.0,522.0,856.0,1.0,0.0,216.0,0.0,11.0,0.0
0.6027397260273972,34.0,88.0,146.0,1.0,0.0,6.0,0.0,8.0,0.0
1.049140049140049,45.0,427.0,407.0,1.0,1.0,124.0,0.0,8.0,0.0
1.0067114093959733,77.0,150.0,149.0,1.0,0.0,22.0,0.0,13.0,0.0
1.8818493150684927,0.0,1099.0,584.0,1.0,1.0,124.0,0.0,11.0,0.0
1.0838709677419356,0.0,504.0,465.0,1.0,1.0,74.0,2.0,11.0,0.0
0.6974789915966386,39.0,83.0,119.0,1.0,1.0,5.0,0.0,12.0,0.0
1.1956521739130437,66.0,715.0,598.0,1.0,0.0,210.0,0.0,7.0,0.0
0.8659003831417624,0.0,226.0,261.0,1.0,1.0,20.0,0.0,13.0,0.0
0.8488120950323974,0.0,393.0,463.0,1.0,1.0,165.0,0.0,8.0,0.0
0.8729096989966555,119.0,261.0,299.0,1.0,0.0,8.0,0.0,10.0,0.0
0.9929245283018868,15.0,421.0,424.0,1.0,1.0,124.0,0.0,6.0,0.0
0.991304347826087,24.0,114.0,115.0,1.0,1.0,21.0,0.0,6.0,0.0
0.8928571428571429,71.0,200.0,224.0,1.0,1.0,17.0,0.0,12.0,0.0
0.7449856733524355,0.0,260.0,349.0,1.0,0.0,26.0,0.0,12.0,0.0
0.6637426900584795,49.0,227.0,342.0,1.0,1.0,128.0,0.0,9.0,0.0
0.9058380414312618,16.0,481.0,531.0,1.0,1.0,9.0,0.0,12.0,0.0
0.2962962962962963,0.0,272.0,918.0,1.0,0.0,1.0,0.0,7.0,0.0
1.2920353982300885,32.0,438.0,339.0,1.0,1.0,12.0,0.0,13.0,0.0
1.1539611360239164,22.0,772.0,669.0,1.0,0.0,79.0,0.0,8.0,0.0
1.095959595959596,3.0,217.0,198.0,1.0,1.0,0.0,0.0,17.0,0.0
0.9631811487481592,33.0,654.0,679.0,1.0,0.0,24.0,0.0,8.0,0.0
0.5618729096989966,0.0,336.0,598.0,1.0,1.0,223.0,0.0,8.0,0.0
0.5722070844686649,0.0,210.0,367.0,1.0,1.0,114.0,0.0,8.0,0.0
2.118110236220472,148.0,269.0,127.0,1.0,1.0,146.0,0.0,13.0,0.0
0.7376543209876543,106.0,239.0,324.0,1.0,1.0,29.0,0.0,10.0,0.0
0.5821371610845295,12.0,365.0,627.0,1.0,0.0,107.0,0.0,7.0,0.0
